,index,Size_Class,Curb_Wgt,ABS,Airbag_D,SSF,Drive,TireSize,StabilityControl,BrakeAssist,TractionControl,AdjUpperBeltFront,AdjUpperBeltRear,Pretensioner,IntegratedSeat,RearCtrLapShldrBelt,AdvanceAirbagFeature,SideAirbag,HeadAirbag,HeadAirbagRollover,RearSeatHeadRestraint,DynamicHeadRestraint,Roll_Stability,SafetyPowerWindows,WheelsDriven,DrStar_Num,PaStar_Num,DrSSTar_Num,PaSStar_Num
567,4112,Heavy Passenger Car,3843.0,False,False,1.42,FWD,27.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
568,4120,Sport Utility Vehicle,4194.0,False,False,1.11,RWD,29.287401574803148,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
569,4121,Sport Utility Vehicle,3788.0,False,False,1.19,FWD,27.744094488188978,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
570,4122,Medium Passenger Car,3441.0,False,False,1.42,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,4,4
571,4123,Compact Passenger Car,2896.0,False,False,1.36,FWD,25.618110236220474,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,3
572,4125,Pickup,4526.0,False,False,1.19,RWD,29.503937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
573,4143,Medium Passenger Car,3252.0,False,False,1.4,FWD,25.46456692913386,True,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
574,4145,Compact Passenger Car,2562.0,False,False,1.37,FWD,23.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,2
575,4146,Medium Passenger Car,3461.0,False,False,1.32,FWD,25.68503937007874,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
576,4147,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
577,4148,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
578,4149,Sport Utility Vehicle,4165.0,False,False,1.16,RWD,29.503937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,4,4,4
579,4150,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
580,4151,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
581,4152,Sport Utility Vehicle,2878.0,False,False,1.17,FWD,27.003937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
582,4153,Compact Passenger Car,2522.0,False,False,1.35,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,2
583,4154,Compact Passenger Car,2878.0,False,False,1.42,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,3
584,4161,Sport Utility Vehicle,3616.0,False,False,1.13,FWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,FWD/AWD,4,4,4,4
585,4162,Sport Utility Vehicle,3616.0,False,False,1.14,FWD,27.10236220472441,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
586,4166,Sport Utility Vehicle,3162.0,False,False,1.29,FWD,25.311023622047244,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
587,4174,Sport Utility Vehicle,4441.0,False,False,1.21,RWD,29.02755905511811,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
588,4175,Sport Utility Vehicle,3815.0,False,False,1.2,FWD,28.02755905511811,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,3,3
589,4176,Sport Utility Vehicle,3815.0,False,False,1.2,FWD,28.02755905511811,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,3,3
590,4177,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
591,4178,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
592,4179,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
593,4180,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
594,4181,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
595,4184,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
596,4185,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
597,4186,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
598,4187,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
599,4188,Sport Utility Vehicle,5750.0,False,False,1.14,RWD,31.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,4,4,4
600,4190,Sport Utility Vehicle,5756.0,False,True,1.13,RWD,31.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
601,4191,Sport Utility Vehicle,5756.0,False,False,1.13,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
602,4192,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
603,4193,Compact Passenger Car,2640.0,False,False,1.44,FWD,24.87795275590551,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
604,4194,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.980314960629922,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
605,4195,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
606,4197,Sport Utility Vehicle,5756.0,False,False,1.13,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,AWD,4,4,4,4
607,4198,Sport Utility Vehicle,3162.0,False,False,1.29,FWD,25.311023622047244,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
608,4200,Heavy Passenger Car,3562.0,False,False,1.39,FWD,26.62992125984252,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
609,4201,Heavy Passenger Car,3843.0,False,False,1.42,FWD,27.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
610,4206,Compact Passenger Car,2704.0,False,False,1.3,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,3,3
611,4207,Compact Passenger Car,2704.0,False,False,1.3,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,3,3
612,4213,Medium Passenger Car,3450.0,False,False,1.46,FWD,25.858267716535433,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
613,4214,Medium Passenger Car,3326.0,False,False,1.39,FWD,27.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
614,4215,Heavy Passenger Car,3774.0,False,False,1.38,FWD,27.003937007874015,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,FWD,3,4,4,4
615,4216,Van,4445.0,False,False,1.24,FWD,27.515748031496063,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
616,4217,Van,3278.0,False,False,1.31,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,4
617,4218,Sport Utility Vehicle,3486.0,False,False,1.22,FWD,28.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,AWD/FWD,4,4,4,4
618,4219,Sport Utility Vehicle,3446.0,False,False,1.15,FWD,27.8503937007874,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,AWD/FWD,4,4,4,4
619,4222,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
620,4224,Van,4445.0,False,False,1.24,FWD,27.515748031496063,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
621,4225,Medium Passenger Car,3052.0,False,False,1.26,FWD,26.299212598425196,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
622,4226,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
623,4233,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
624,4235,Heavy Passenger Car,3550.0,False,False,1.45,RWD,26.744094488188978,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,3,4,4
625,4239,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
626,4240,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
627,4241,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
628,4245,Sport Utility Vehicle,4322.0,False,False,1.25,FWD,29.5748031496063,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,4
629,4246,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
630,4247,Compact Passenger Car,2684.0,False,False,1.33,FWD,24.212598425196852,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
631,4248,Compact Passenger Car,2662.0,False,False,1.3,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,2,2
632,4249,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
633,4250,Sport Utility Vehicle,4111.0,False,False,1.29,FWD,28.003937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
634,4256,Heavy Passenger Car,3556.0,False,False,1.39,FWD,26.62992125984252,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,2,3
635,4259,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
636,4260,Compact Passenger Car,2824.0,False,False,1.4,FWD,24.212598425196852,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,2,4
637,4261,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
638,4262,Light Passenger Car,2459.0,False,False,1.32,FWD,22.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
639,4263,Compact Passenger Car,2551.0,False,False,1.32,FWD,22.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,3,2
640,4264,Medium Passenger Car,3430.0,False,False,1.41,FWD,25.858267716535433,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
641,4265,Medium Passenger Car,3430.0,False,False,1.41,FWD,25.858267716535433,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
642,4267,Medium Passenger Car,3430.0,False,False,1.46,FWD,25.858267716535433,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,3,4,4
643,4268,Medium Passenger Car,3430.0,False,False,1.43,FWD,25.858267716535433,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,3,4,4
644,4269,Heavy Passenger Car,3552.0,False,False,1.38,FWD,26.858267716535433,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
645,4270,Heavy Passenger Car,3552.0,False,False,1.38,FWD,26.15748031496063,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
646,4271,Heavy Passenger Car,3766.0,False,False,1.45,FWD,26.62992125984252,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,3,3
647,4272,Heavy Passenger Car,3526.0,False,False,1.37,FWD,25.311023622047244,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
648,4273,Heavy Passenger Car,3526.0,False,False,1.33,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
649,4274,Medium Passenger Car,3176.0,False,False,1.47,FWD,25.858267716535433,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
650,4278,Sport Utility Vehicle,4486.0,False,False,1.13,RWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
651,4279,Sport Utility Vehicle,4486.0,False,False,1.15,RWD,29.53937007874016,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
652,4280,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,AWD/2WD,4,4,4,4
653,4281,Sport Utility Vehicle,4890.0,False,False,1.16,RWD,31.606299212598426,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,AWD/2WD,4,4,4,4
654,4282,Sport Utility Vehicle,4322.0,False,False,1.25,FWD,29.5748031496063,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,4
655,4283,Heavy Passenger Car,4157.0,False,False,1.48,RWD,27.62992125984252,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
656,4284,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
657,4285,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
658,4286,Sport Utility Vehicle,4486.0,False,False,1.13,RWD,28.952755905511815,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,RWD/AWD,4,4,4,4
659,4291,Medium Passenger Car,3348.0,False,False,1.37,FWD,25.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
660,4292,Medium Passenger Car,3348.0,False,False,1.37,FWD,25.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
661,4293,Medium Passenger Car,3198.0,False,False,1.43,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
662,4294,Medium Passenger Car,3302.0,False,False,1.49,FWD,26.15748031496063,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
663,4295,Medium Passenger Car,3198.0,False,False,1.42,FWD,26.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
664,4297,Pickup,4485.0,False,False,1.16,RWD,30.606299212598426,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
665,4298,Heavy Passenger Car,3613.0,False,False,1.45,FWD,26.681102362204726,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
666,4309,Sport Utility Vehicle,4786.0,False,False,1.19,FWD,29.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,FWD/AWD,4,4,4,4
667,4316,Sport Utility Vehicle,3606.0,False,False,1.19,RWD,28.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
668,4317,Sport Utility Vehicle,4024.0,False,False,1.21,FWD,28.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
669,4319,Medium Passenger Car,3000.0,False,False,1.32,FWD,25.68503937007874,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
670,4332,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
671,4334,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
672,4335,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
673,4336,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
674,4338,Van,4284.0,False,False,1.36,FWD,27.515748031496063,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
675,4339,Sport Utility Vehicle,3423.0,False,False,1.18,FWD,27.8503937007874,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
676,4344,Sport Utility Vehicle,4216.0,False,False,1.18,FWD,28.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
677,4345,Sport Utility Vehicle,4551.0,False,False,1.18,RWD,30.503937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,4,4,4
678,4347,Medium Passenger Car,3246.0,False,False,1.48,FWD,26.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,2
679,4348,Heavy Passenger Car,3702.0,False,False,1.49,FWD,26.645669291338585,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,AWD/FWD,4,4,4,4
680,4351,Pickup,5620.0,False,False,1.18,RWD,30.051181102362207,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,AWD/2WD,4,4,4,4
681,4353,Sport Utility Vehicle,5130.0,False,False,1.24,FWD,29.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
682,4354,Heavy Passenger Car,4266.0,False,False,1.37,FWD,28.17716535433071,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
683,4355,Heavy Passenger Car,3728.0,False,False,1.4,RWD,28.62992125984252,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,RWD,4,4,4,4
684,4360,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
685,4366,Light Passenger Car,2459.0,False,False,1.32,FWD,22.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
686,4375,Light Passenger Car,2491.0,False,False,1.45,FWD,24.263779527559056,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
687,4378,Light Passenger Car,2491.0,False,False,1.45,FWD,24.263779527559056,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
688,4379,Light Passenger Car,2491.0,False,False,1.45,FWD,24.263779527559056,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
689,4381,Heavy Passenger Car,3874.0,False,False,1.48,RWD,27.251968503937007,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD,4,4,4,4
690,4385,Compact Passenger Car,2749.0,False,False,1.36,FWD,24.980314960629922,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,3,3,4,3
691,4386,Compact Passenger Car,2844.0,False,False,1.31,FWD,24.87795275590551,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,3
692,4387,Sport Utility Vehicle,3106.0,False,False,1.3,FWD,24.87795275590551,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,3,3,4,4
693,4388,Medium Passenger Car,3331.0,False,False,1.44,FWD,25.858267716535433,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,4
694,4389,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,3
695,4390,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,3
696,4391,Medium Passenger Car,3325.0,False,False,1.43,FWD,25.858267716535433,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,3
697,4392,Medium Passenger Car,3447.0,False,False,1.53,RWD,27.17716535433071,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,RWD,4,4,4,4
698,4393,Heavy Passenger Car,3584.0,False,False,1.53,RWD,27.17716535433071,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,RWD,4,4,4,3
699,4395,Compact Passenger Car,2880.0,False,False,1.41,FWD,24.87795275590551,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,3
700,4396,Compact Passenger Car,2880.0,False,False,1.41,FWD,24.87795275590551,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,3
701,4397,Sport Utility Vehicle,2643.0,False,False,1.27,FWD,24.87795275590551,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,3
702,4398,Sport Utility Vehicle,4377.0,False,False,1.21,FWD,29.17716535433071,True,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,FWD/AWD,4,4,4,4
703,4400,Medium Passenger Car,3450.0,False,False,1.46,FWD,25.858267716535433,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,4,4
704,4422,Pickup,4526.0,False,False,1.19,RWD,29.503937007874015,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
705,4427,Sport Utility Vehicle,4786.0,False,False,1.19,FWD,29.02755905511811,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,FWD/AWD,4,4,4,4
706,4428,Compact Passenger Car,2966.0,False,False,1.38,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
707,4429,Sport Utility Vehicle,4208.0,False,False,1.12,RWD,30.606299212598426,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
708,4435,Sport Utility Vehicle,4396.0,False,False,1.15,RWD,30.606299212598426,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
709,4436,Heavy Passenger Car,3529.0,False,False,1.4,FWD,26.311023622047244,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
710,4437,Medium Passenger Car,3214.0,False,False,1.42,FWD,26.15748031496063,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
711,4438,Medium Passenger Car,3214.0,False,False,1.42,FWD,26.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
712,4439,Sport Utility Vehicle,4258.0,False,False,1.11,RWD,31.606299212598426,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,3,4,4
713,4440,Sport Utility Vehicle,4265.0,False,False,1.18,FWD,29.610236220472444,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
714,4441,Sport Utility Vehicle,4265.0,False,False,1.18,FWD,29.610236220472444,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
715,4443,Compact Passenger Car,2954.0,False,False,1.33,FWD,24.468503937007874,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,3
716,4444,Sport Utility Vehicle,3521.0,False,False,1.2,FWD,28.515748031496063,True,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,3,4,4
717,4445,Compact Passenger Car,2904.0,False,False,1.38,FWD,24.618110236220474,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,4
718,4446,Sport Utility Vehicle,3106.0,False,False,1.3,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
719,4447,Compact Passenger Car,2650.0,False,False,1.27,FWD,25.212598425196852,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
720,4449,Van,4163.0,False,False,1.25,FWD,27.003937007874015,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,4,4
721,4452,Pickup,3606.0,False,False,1.28,RWD,26.8503937007874,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,4,4,4
722,4456,Light Passenger Car,2377.0,False,False,1.33,FWD,23.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
723,4457,Light Passenger Car,2317.0,False,False,1.3,FWD,23.740157480314963,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,2
724,4458,Light Passenger Car,2377.0,False,False,1.3,FWD,23.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
725,4459,Sport Utility Vehicle,4169.0,False,False,1.26,FWD,29.645669291338585,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
726,4460,Heavy Passenger Car,3618.0,False,False,1.41,FWD,26.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,3
